,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,diffusion_420_bins_7,ICL_bagging,ICL,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
34_smtp,0.3677522013856187,0.9285138300262537,0.8956923323145866,0.929669538239938,,0.930494384581529,0.9074448537898304,0.7742106251288823,0.954708856941482,0.941715988168995,0.7375865242267834,0.8810713153529142,0.9593209175492214,0.8809451261737902,,,0.9470374781862,0.877821174544257,,,0.2473492577921818,0.8838382439390722,0.9025050090948544,0.924455770692717,0.8777026798272747,0.832205325183359,0.6094629573203574,0.8929084759117167,0.8246616744996291,0.8943211791609342,0.8385855731912627,0.8785629206947175,0.8305402435758936,0.8900707582738552,0.9649009414943877,0.9669999907666452,,0.3214592393562505,0.9137635461006004,0.9673477804554508,,0.9674678140648612,0.9654672539080172,0.9665167785441464,0.7825637332299198,0.7383051869908189,0.9657350211905488,0.9673108470371704
3_backdoor,0.971945912780152,0.7709937560080138,0.632664111550473,0.7687100796755431,,0.5,0.5,0.9571889117085975,0.7118991540326289,0.9378078565278762,0.2880868094566901,0.9563229229549056,0.9121750337397996,0.6527442994094769,,,0.8109732054792345,0.5340794529786653,,,0.9399087216145232,0.9112587559046754,0.8731036488936166,0.481555166617421,0.5,0.8824890927560227,0.9691184983774536,0.935851294849597,0.8900805056159843,0.9553322718095903,0.9548136951104268,0.9396650349980364,0.9337246456689892,0.954839866302404,0.923065531520247,0.9159449476606456,,0.927016809276942,0.9739612460355273,0.9116880644351912,,0.9338151592834284,0.8866239727849224,0.9390929209601728,0.9352107149538792,0.9433427859302864,0.941970186855242,0.9201218025787998
18_Ionosphere,0.9740306862948372,0.8984812357453867,0.9653569700739512,0.9661690510747116,,0.7661293109406317,0.7141993226898886,0.9468950860460296,0.6697940424355519,0.9723892459741516,0.8655401202571015,0.9502816366023914,0.9727866473149492,0.8976345981062963,,,0.9782638744902896,0.8057744142649803,,,0.9826871241965582,0.9752142511576471,0.909988596309351,0.9549467827769714,0.944605708756652,0.9752142511576474,0.9807778699288132,0.8954834473702399,0.9752142511576471,0.9818318473978852,0.9834041744419102,0.9833609786439976,0.9834732877185708,0.9818664040362156,0.9687607989494782,0.9706095791001452,,0.4584888382058193,0.9779355864261524,0.973883820581934,,0.9749809938489185,0.9749205197318406,0.9748082106572672,0.8228108369617804,0.9905833160550142,0.9768988872762456,
44_Wilt,0.8539269587882986,0.4581767502477751,0.348060530486151,0.4356936083395739,,0.3209477036660485,0.3748100106274639,0.7888461098876355,0.3910002609955016,0.6366004397688911,0.4623629133921397,0.6881154930682666,0.8170728586854356,0.2606662720460171,,,0.3303469534319203,0.4550490688601661,,,0.6205244815486415,0.5328743451656981,0.3387261031324577,0.3516513509502454,0.4649813976735577,0.5348207233840029,0.7965088013483063,0.7059843027411351,0.5342953206747673,0.6613080139265836,0.5785622047808235,0.8276440294293752,0.5730198885395681,0.5847373924672945,0.825878471623989,0.8446684418909721,,0.3141993493876841,0.6701895373215038,0.8266819283644111,,0.8741234048142582,0.8566418237615081,0.8553726691651726,0.3573847227221319,0.745723853112414,0.8346892021213987,
13_fraud,0.9511624407076792,0.9598705140131532,0.96461347332986,0.9518963736931816,,0.9558463528454773,0.958049217635538,0.9657458148979656,0.9587243166088416,0.9612539659666556,0.9600088592085034,0.9603143271051704,0.9182232810449604,0.9626054429135285,,,0.8580337417323292,0.779137970874606,,,0.9288897169231346,0.9637998159944952,0.9637288314797776,0.9628096566225356,0.6540225411006735,0.9625208157293158,0.9379817034748732,0.9726743725011532,0.9635917652846926,0.9696002953637946,0.9758825314996448,0.8982661872405229,0.9731972704429008,0.968039488706854,0.9393246537533116,0.951619683302481,,0.5202817467050822,0.9593301364011152,0.9609244102316612,,0.9422861788673343,0.971839398494702,0.9602409977566336,0.9437333676673848,0.937525100380204,0.9433807899276172,
21_Lymphography,0.9990834563877998,0.9961301491929324,1.0,0.9972503691633992,,0.996537501909466,0.997148530984266,0.9462294414175876,0.9976577218799328,0.9972503691633994,0.7279902235348032,0.9918529456693314,0.9892051530118642,0.9981669127755995,,,0.9991852945669332,0.9940933856102652,,,0.9990834563877998,0.9990834563877998,0.9981669127755995,1.0,0.9972503691633994,0.9990834563877998,0.9990834563877996,0.9892051530118642,0.9990834563877998,0.9990834563877996,0.9990834563877998,1.0,0.9990834563877996,0.9990834563877996,0.9417485615357196,0.9847242731299964,,0.9536636284943224,0.9990834563877996,0.9951117674015988,,0.9963338255511992,0.9898161820866644,0.9847242731299964,0.98482611130913,1.0,0.9951117674015988,
1_ALOI,0.5447530438033068,0.5105566850891222,0.5428912925260091,0.543159314345755,,0.4951461691672094,0.5173413748808255,0.4734829200054214,0.522294510897667,0.5103956455505257,0.4891777232513643,0.4876347786195828,0.4910490018613923,0.5404308519445866,,,0.5086359471952693,0.5136675939568984,,,0.5199453882241726,0.531087880006641,0.5357292098963636,0.5409795710789281,0.5084667058658876,0.5305821857545996,0.5434240085029097,0.542280121035235,0.530088103802306,0.5103203796219576,0.5213144383220363,0.5139551951357912,0.5239509274430373,0.5079529202848899,0.5031859952958725,0.502068383935713,,0.5623846985623724,0.5011872713509182,0.5163889177623836,,0.5060027719291307,0.5049635194287445,0.5007700017927954,0.5265355271199806,0.4670575073117446,0.5125688715694561,
11_donors,0.9989013413832178,0.9177055303603636,0.9226091708591514,0.9348840641936808,,0.8177226742104391,0.8931664487320317,0.9522515721306576,0.8024608162145838,0.9954081976245802,0.6778781782724209,0.9686468442508556,0.9286993632380606,0.886374817886952,,,0.885732845491521,0.1704036347085948,,,0.9947708459035648,0.9958917038474302,0.808583905786343,0.9358799773793592,0.5218849490241315,0.9956216526926902,0.999656046754452,0.990092240858767,0.9957853996360316,0.9981428189331188,0.9944221571842368,0.99919486900797,0.9955269719169328,0.9965599652973004,0.974094404137989,0.9712806717174848,,0.1626222180939095,0.9952688742460069,0.9845337704357398,,0.9821814884102078,0.9888885838733554,0.9869384727210236,0.5926425489178387,0.9977670949634836,0.9859042739473304,
20_letter,0.3822133333333333,0.3270533333333333,0.3217066666666666,0.3390533333333332,,0.3653066666666666,0.4537466666666666,0.4395599999999999,0.3591066666666667,0.3542666666666666,0.3391466666666667,0.4482933333333333,0.3437733333333333,0.3030266666666666,,,0.3255333333333333,0.44404,,,0.35956,0.35188,0.2938,0.31508,0.3514266666666666,0.3518799999999999,0.3700266666666667,0.6876933333333334,0.35188,0.3590133333333333,0.3630799999999999,0.3629733333333333,0.36148,0.3599,0.3783866666666667,0.37168,,0.4299866666666667,0.3655466666666667,0.36912,,0.3697733333333333,0.3719466666666667,0.3641333333333333,0.3714533333333333,0.4114666666666666,0.3688266666666667,
15_Hepatitis,0.9609612346579172,0.8524881516587679,0.931173289585612,0.912170373070847,,0.8153481589500546,0.7515949690120306,0.6846518410499453,0.8494349252643092,0.9811945558391056,0.3291408433588529,0.7601470409527281,0.7927299793413538,0.8623465791712237,,,1.0,0.7561824036942519,,,0.9192641876291164,0.8315408919674322,0.8562097460201725,0.8627567140600316,0.7115384615384616,0.8315408919674322,0.9200085065013976,0.3776430915056507,0.8315408919674322,0.99635435654393,0.9450267347186778,1.0,0.939193705188966,0.9844604447685016,1.0,1.0,,0.5130635557175842,0.9987847855146432,1.0,,1.0,1.0,1.0,0.4648803013731923,1.0,1.0,
5_campaign,0.5854416299019145,0.7597446603050122,0.7767320868541324,0.7686735889128326,,0.7815273867526125,0.7685653821332739,0.640052636259166,0.7705634807603039,0.7847841985315485,0.6429961142267325,0.7054715421476905,0.7682727108044971,0.770662954338744,,,0.409963114166349,0.597497191930876,,,0.7151985060742037,0.6966063051707154,0.7358405266763028,0.7279480303181833,0.4999162296724572,0.6981634980262139,0.5856482901088036,0.6878144483117148,0.6973751099168595,0.6620893508489545,0.7224019522743828,0.5767444878817842,0.6928403790197493,0.6926966674434755,0.7663288924720633,0.7054211773463712,,0.7003566872851197,0.6897540268253746,0.7914398825540715,,0.7791167166088621,0.7724618994199408,0.7978492266193159,0.5911302696406804,0.8060787502405906,0.798171954076453,
33_skin,0.9760082967237312,0.885353774178802,0.902220294891314,0.9178288665744646,,0.4681061165153857,0.4848686218906051,0.7973946941258054,0.7680756254624626,0.9952907533636284,0.7107854381917569,0.8719399311971922,0.8849557924526109,0.5901659877425628,,,0.557537704016209,0.8928222661924852,,,0.9592248304142502,0.9804266374564656,0.928373693482716,0.9098556317771348,0.9216144882984864,0.9805872572434714,0.9790355064715704,0.846788337904691,0.9801286759720916,0.9856462393803098,0.9860030595167534,0.980221633369362,0.9843665836655316,0.9812941784921492,0.9251866266479164,0.9214558127912787,,0.6461201787672056,0.9838146769638436,0.9233565872102708,,0.9189519097040626,0.9155726933045104,0.9170153924975496,0.4651995029616974,0.069820002789303,0.9246505138903416,
28_pendigits,0.5595712747187278,0.9604901354231112,0.9635892853051028,0.9666922542257664,,0.9074016788494,0.9294566271778067,0.9957112195718094,0.9354754321242256,0.998655698387602,0.9663981882480542,0.9905230555364604,0.8376125661648449,0.943694003345478,,,0.4721210176974252,0.6148289452578998,,,0.4648266538346967,0.9457410080734476,0.904767496925674,0.9305584198345592,0.5315328475516143,0.9460904501118976,0.9835915003475324,0.9059619012702124,0.9456149797972856,0.9937673288879724,0.983797728435798,0.9917757002207404,0.9805209932555776,0.993973556976238,0.9839543090213332,0.9881972609854648,,0.4217116167518312,0.9945502318156472,0.9854876530479748,,0.9858199094124028,0.9853329819817755,0.986709745422882,0.8777086531778221,0.9287902049296152,0.9882736417588964,
7_Cardiotocography,0.5251507875328139,0.7525014063085962,0.7522071232134673,0.6884883224301014,,0.6634768636193173,0.7929640297512396,0.6480595545647736,0.6123783803491812,0.621105306471103,0.8437682299262469,0.644903173048877,0.5981694549772907,0.7889300075003126,,,0.4290348035334805,0.544742749697904,,,0.6049978644943539,0.6906394537272386,0.7954406954456436,0.7524649464561024,0.6263021375890662,0.6907097691570482,0.6045707633651403,0.6348246281095046,0.6906186195258136,0.6094563835993166,0.6227121442560106,0.6299103608483687,0.632730790866286,0.6304833013875577,0.5889919892495521,0.6061958310762948,,0.2906097649902079,0.6205818471602984,0.6271185778574107,,0.6209881140880871,0.6463016688195341,0.5987866681945082,0.7889091732988874,0.5586105150214592,0.600140891287137,
14_glass,0.7244121715076072,0.8203665283540802,0.6539880129091747,0.891366989396035,,0.7405486399262332,0.7135200553250347,0.9194905486399264,0.8332180728446288,0.91597510373444,0.7289649608114338,0.922890733056708,0.8076302443522361,0.7287344398340249,,,0.7291378515444905,0.4791378515444906,,,0.6671277086214845,0.5573420931304749,0.6770401106500692,0.6999769479022591,0.5290168280313507,0.5573420931304749,0.5938796680497925,0.6190064545873675,0.5573420931304749,0.8683148916551406,0.6785384970032273,0.8838750576302443,0.762217611802674,0.8497003227293684,0.9042185338865836,0.9188566159520516,,0.9559128630705396,0.8819156293222683,0.8958621484555094,,0.9483056708160442,0.95412632549562,0.9522245274319964,0.6442485016136468,0.9892231443061318,0.9180497925311204,
39_vertebral,0.7292543411644534,0.4157711950970378,0.4958120531154239,0.5480898876404495,,0.2198365679264555,0.4116241062308478,0.62,0.3464759959141982,0.5048212461695608,0.3249029622063329,0.6129724208375893,0.4532788559754852,0.3967517875383044,,,0.429070480081716,0.5470684371807968,,,0.5677834525025536,0.5202655771195097,0.4155873340143003,0.4147088866189989,0.4764044943820225,0.5209193054136875,0.5895812053115423,0.44829417773238,0.5209193054136875,0.4673748723186925,0.5765679264555669,0.5764249233912155,0.6164453524004085,0.5781818181818181,0.7141777323799796,0.6815321756894791,,0.4800817160367722,0.440755873340143,0.6253728294177733,,0.7682124616956079,0.6940347293156282,0.6592849846782431,0.4539938712972421,0.7074770173646578,0.6975893769152196,
SVHN_7,,,,,,,,,,,,,,,,,,,,,,,,,,0.6862661403495971,,,,0.6485052011508929,0.6455282506281025,0.6529140794680404,0.6616157009818586,0.644483642581094,0.6706724162671862,0.6626098419346287,,0.520046989120997,0.6910653786004928,0.671978480344587,,0.6897647868586118,0.6700218163776057,0.6590832257107349,0.6318747735061132,0.6399227549439511,0.6552088121626913,
MVTec-AD_tile,,,,,,,,,,,,,,,,,,,,,,,,,,0.825298811198574,,,,0.892508510615449,0.8823226194439373,0.8885404697215392,0.8765343270438901,0.8923420569378968,0.9187276495666834,0.9289189102116646,,0.5497696495881614,0.8818823226194439,0.9288866933708482,,0.927753734468798,0.9243280103953008,0.9181477464319848,0.938938347705624,0.9384765729872528,0.9210365231585392,
MVTec-AD_transistor,,,,,,,,,,,,,,,,,,,,,,,,,,0.668226140057126,,,,0.8546570800091927,0.8201024327784892,0.837223809054795,0.8353196099674973,0.8459076135132474,0.8939558094487672,0.8641944909550543,,0.7453790341114285,0.8403427558357135,0.8535408253718113,,0.9114054959125382,0.8902459043304114,0.8676745789421847,0.936554056272366,0.9358153583505696,0.8686759250139532,
CIFAR10_9,,,,,,,,,,,,,,,,,,,,,,,,,,0.7483589353612168,,,,0.7391992395437263,0.7453543726235742,0.7128539923954373,0.7422813688212928,0.7464935361216731,0.7032669201520912,0.7078205323193917,,0.5632699619771863,0.7259391634980988,0.7256653992395437,,0.6987209125475285,0.7616653992395437,0.7371498098859316,0.6326038022813689,0.6505992395437261,0.7128136882129277,
FashionMNIST_3,,,,,,,,,,,,,,,,,,,,,,,,,,0.920457671957672,,,,0.9041804232804233,0.9048,0.9142502645502646,0.9101455026455028,0.9068640211640212,0.8983777777777777,0.8787661375661375,,0.6070529100529101,0.9174825396825396,0.9071931216931218,,0.9073809523809524,0.919810582010582,0.9114671957671958,0.9043883597883596,0.9164497354497356,0.915673015873016,
CIFAR10_2,,,,,,,,,,,,,,,,,,,,,,,,,,0.6398980988593155,,,,0.6326562737642585,0.6370121673003802,0.626654752851711,0.6486593155893536,0.6252121673003802,0.6183619771863117,0.6399102661596959,,0.519654752851711,0.5997239543726236,0.6183969581749051,,0.6228015209125476,0.6359216730038023,0.6268182509505703,0.5942022813688213,0.5964091254752851,0.6146920152091255,
MVTec-AD_leather,,,,,,,,,,,,,,,,,,,,,,,,,,0.9856849837304954,,,,0.9889603625468486,0.9874032152407134,0.9886059772978664,0.9877790783835736,0.9891966193795036,0.9902060803917568,0.9860715858202944,,0.7908912252064562,0.9864689268570324,0.9845896111427312,,0.9868555289468316,0.9871884363019362,0.9863615373876438,0.9924934760897346,0.9895617435754248,0.9907430277387,
SVHN_0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6714803183881599,,,,0.6671024811889809,0.6767178658043653,0.6615508985759592,0.6791912816367142,0.6767435171942043,0.6605116286300604,0.6845360985013369,,0.510490641129283,0.6758690379951495,0.6351501772277843,,0.6868587152540264,0.6520124681300914,0.6440939618182948,0.6515608482059574,0.6574202474970462,0.660378707791804,
SVHN_1,,,,,,,,,,,,,,,,,,,,,,,,,,0.6350347368421052,,,,0.6566928421052631,0.6593492631578948,0.6552884210526316,0.6306349473684211,0.6609922105263157,0.6512707368421052,0.6577229473684212,,0.4281195789473684,0.6255233684210526,0.6446593684210526,,0.6439919999999999,0.6594366315789474,0.6582934736842105,0.6045326315789474,0.6035755789473685,0.6693385263157894,
FashionMNIST_4,,,,,,,,,,,,,,,,,,,,,,,,,,0.8657560846560847,,,,0.8596777777777778,0.8654492063492064,0.8406634920634921,0.8537306878306878,0.8685169312169312,0.8544074074074074,0.8630544973544974,,0.5994931216931216,0.8677412698412699,0.8732550264550265,,0.8692243386243386,0.8720185185185185,0.8665158730158731,0.8666169312169311,0.8724677248677248,0.8695380952380952,
MNIST-C_impulse_noise,,,,,,,,,,,,,,,,,,,,,,,,,,0.9974736842105264,,,,0.9976842105263158,0.997578947368421,0.9977846315789474,0.9974736842105264,0.9974736842105264,0.9970606315789474,0.9979128421052632,,0.999626105263158,0.9972631578947369,0.9993246315789474,,0.9939237894736842,0.9916054736842106,0.991908,0.9995208421052632,0.999588210526316,0.9953882105263158,
MNIST-C_translate,,,,,,,,,,,,,,,,,,,,,,,,,,0.819002105263158,,,,0.8369833684210525,0.8199147368421053,0.8360633684210527,0.8065084210526317,0.8091677894736844,0.8171317894736843,0.8104686315789474,,0.663984,0.8615684210526316,0.7626349473684211,,0.7955397894736842,0.8019229473684211,0.8233541052631579,0.7992395789473684,0.7989604210526315,0.8211778947368421,
FashionMNIST_8,,,,,,,,,,,,,,,,,,,,,,,,,,0.8729888888888889,,,,0.8605312169312169,0.8521656084656084,0.8420640211640211,0.8546708994708995,0.8724074074074074,0.8539301587301588,0.7996634920634922,,0.734237037037037,0.8524746031746031,0.8587629629629631,,0.8391280423280423,0.8664396825396825,0.8594444444444445,0.8343470899470901,0.8335354497354498,0.8400931216931217,
SVHN_8,,,,,,,,,,,,,,,,,,,,,,,,,,0.6030773487686866,,,,0.6047113723554618,0.6011277380177836,0.5759637747814447,0.6000680531562456,0.6040839372116155,0.5982732446398792,0.5914245544761776,,0.521363456202933,0.6022838938370763,0.6335464668446518,,0.6010065884429289,0.6084131649204676,0.5821610990210815,0.6153441171411692,0.6239083451117643,0.6211174178688146,
MVTec-AD_zipper,,,,,,,,,,,,,,,,,,,,,,,,,,0.8935612426177559,,,,0.9275363710568012,0.9369856436356654,0.923013396072406,0.9412973543957364,0.945580256397945,0.938867815816008,0.9422192346473328,,0.517251644499928,0.9252796850242476,0.936255821769818,,0.9427089835309934,0.9378018917750998,0.9581216689873722,0.9696643779709032,0.9651702117443702,0.94953665914438,
MVTec-AD_bottle,,,,,,,,,,,,,,,,,,,,,,,,,,0.9677018633540372,,,,0.9743421795595708,0.9738170525127048,0.9774816487859966,0.9730604178430264,0.9672727272727272,0.9652173913043478,0.9666064370412196,,0.2618294748729531,0.9576341050254094,0.941998870694523,,0.9612083568605309,0.97012987012987,0.9572219085262564,0.9850931677018632,0.9841558441558442,0.971383399209486,
FashionMNIST_0,,,,,,,,,,,,,,,,,,,,,,,,,,0.908479365079365,,,,0.9003677248677248,0.8973777777777778,0.8930666666666667,0.8998925925925926,0.8983555555555555,0.8773068783068783,0.8891534391534391,,0.6584116402116403,0.9045962962962965,0.8916867724867725,,0.885578835978836,0.8927238095238095,0.8953296296296295,0.8980042328042329,0.9029137566137564,0.8911259259259259,
CIFAR10_6,,,,,,,,,,,,,,,,,,,,,,,,,,0.7364897338403043,,,,0.7194509505703423,0.7192076045627376,0.7097733840304182,0.7105482889733841,0.7249733840304182,0.7192319391634981,0.6969003802281368,,0.5909490494296578,0.7219338403041825,0.7351695817490495,,0.7345992395437263,0.7340182509505704,0.7289566539923954,0.6767817490494297,0.693364258555133,0.7034935361216731,
MNIST-C_stripe,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984614736842106,,,,0.9986473684210526,0.9986673684210527,0.9983781052631578,0.9985791578947368,0.9986911578947368,0.9970145263157896,0.9969040000000002,,0.993952,0.9984517894736842,0.9855730526315788,,0.994309894736842,0.991785894736842,0.994016,0.9992412631578949,0.9992256842105264,0.9961014736842104,
MNIST-C_spatter,,,,,,,,,,,,,,,,,,,,,,,,,,0.9232246315789474,,,,0.9190915789473684,0.9210056842105262,0.9071804210526316,0.9146431578947368,0.9145717894736842,0.8966522105263157,0.9014692631578948,,0.852776,0.932178947368421,0.9058517894736844,,0.912368,0.8971166315789473,0.9149806315789474,0.8891802105263159,0.8926934736842105,0.9084964210526316,
FashionMNIST_1,,,,,,,,,,,,,,,,,,,,,,,,,,0.978663492063492,,,,0.9788058201058202,0.9796227513227512,0.9656835978835978,0.9801550264550264,0.98169417989418,0.9727978835978834,0.9764560846560848,,0.807205291005291,0.9773354497354496,0.9774857142857142,,0.9703179894179894,0.9753402116402116,0.9733761904761904,0.98125291005291,0.982625396825397,0.977684126984127,
MNIST-C_fog,,,,,,,,,,,,,,,,,,,,,,,,,,0.9797734736842104,,,,0.9833515789473684,0.9804134736842104,0.9864269473684212,0.9821021052631578,0.9849903157894736,0.9611328421052632,0.9661604210526316,,0.9421591578947368,0.981990105263158,0.9592164210526316,,0.9673107368421052,0.9725,0.9705362105263156,0.9756105263157896,0.9719313684210528,0.9720627368421052,
MNIST-C_glass_blur,,,,,,,,,,,,,,,,,,,,,,,,,,0.9853282105263156,,,,0.9818595789473684,0.9861111578947368,0.9892585263157896,0.9823627368421052,0.9834656842105264,0.9694427368421052,0.9758585263157896,,0.949714105263158,0.983762105263158,0.9783128421052631,,0.9739313684210528,0.9795835789473684,0.9760187368421052,0.975346947368421,0.9766075789473684,0.9746646315789472,
CIFAR10_3,,,,,,,,,,,,,,,,,,,,,,,,,,0.5975847908745247,,,,0.5924410646387833,0.5958342205323193,0.5844958174904943,0.6085087452471483,0.5544205323193916,0.5782661596958175,0.5749520912547529,,0.5580121673003803,0.6203026615969582,0.569361216730038,,0.5642182509505704,0.5739231939163498,0.5777558935361217,0.5393475285171103,0.5376273764258556,0.5527589353612168,
MVTec-AD_pill,,,,,,,,,,,,,,,,,,,,,,,,,,0.6484240533562822,,,,0.7668127868617325,0.7891924842226046,0.7146980780263912,0.7657146442914515,0.7907612593230064,0.8029259896729776,0.835968875502008,,0.5117971887550201,0.7131651606425703,0.7656698221457257,,0.821580966724039,0.8192322862880094,0.8113884107860011,0.8809434165232357,0.8918351979345955,0.8193129661503156,
FashionMNIST_7,,,,,,,,,,,,,,,,,,,,,,,,,,0.961067195767196,,,,0.9485396825396826,0.9613857142857144,0.950821164021164,0.9470973544973544,0.9548232804232804,0.9601936507936508,0.95514708994709,,0.495331216931217,0.9499148148148148,0.9606100529100527,,0.9554899470899472,0.944351851851852,0.954367195767196,0.9616994708994708,0.9570137566137566,0.9569206349206348,
MVTec-AD_screw,,,,,,,,,,,,,,,,,,,,,,,,,,0.6074067599067599,,,,0.6805944055944055,0.6847902097902098,0.7529603729603731,0.6261363636363637,0.7029254079254079,0.7047785547785548,0.7262004662004662,,0.4099184149184149,0.7103088578088578,0.7260955710955711,,0.7544988344988346,0.7094230769230768,0.7396270396270397,0.8844405594405594,0.8944289044289043,0.704988344988345,
CIFAR10_5,,,,,,,,,,,,,,,,,,,,,,,,,,0.6092045627376426,,,,0.6053718631178707,0.5732920152091254,0.6362920152091255,0.6218730038022814,0.5886243346007605,0.5809809885931558,0.5574190114068441,,0.549461596958175,0.5942722433460077,0.6244836501901141,,0.6032532319391635,0.5817490494296579,0.5847604562737643,0.5105992395437262,,0.6110501901140685,
SVHN_6,,,,,,,,,,,,,,,,,,,,,,,,,,0.5778868435985299,,,,0.5684584972898581,0.5885968647992545,0.5768099813985981,0.5964522728406766,0.5669691086760513,0.584819724216519,0.5666024185303848,,0.5585352353257218,0.5945805285211827,0.5981899895911056,,0.6100470779088913,0.5892397329660244,0.5842557640557786,0.568066858289344,,0.5931526417356048,
SVHN_2,,,,,,,,,,,,,,,,,,,,,,,,,,0.6769107368421051,,,,0.6590275789473684,0.6728484210526315,0.6307722105263157,0.6606917894736842,0.655030947368421,0.6468833684210527,0.6402648421052631,,0.5941149473684211,0.6605084210526316,0.6490467368421053,,0.6635667368421053,0.6444974736842105,0.6371256842105263,0.6292488421052631,,0.6533092631578947,
MNIST-C_motion_blur,,,,,,,,,,,,,,,,,,,,,,,,,,0.9546006315789474,,,,0.9570204210526316,0.9556955789473685,0.9685343157894736,0.9493094736842104,0.9601738947368422,0.928576,0.9441578947368422,,0.7566854736842106,0.9607507368421052,0.940407157894737,,0.9512494736842104,0.9492667368421052,0.9539616842105264,0.9482715789473684,,0.95206,
CIFAR10_0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7197726235741445,,,,0.7195984790874526,0.7267072243346008,0.6926631178707225,0.7252555133079849,0.7098669201520912,0.685032699619772,0.6911665399239544,,0.5304760456273764,0.7094912547528517,0.7040973384030419,,0.7136395437262357,0.7054342205323193,0.7081323193916349,0.6570844106463878,,0.7112631178707225,
CIFAR10_8,,,,,,,,,,,,,,,,,,,,,,,,,,0.7344996197718632,,,,0.7258897338403041,0.7446152091254753,0.768809885931559,0.7364942965779467,0.7438653992395438,0.6575498098859316,0.6898965779467681,,0.5777520912547528,0.7263460076045628,0.7207954372623574,,0.6950524714828896,0.7429338403041826,0.7223908745247148,0.6689718631178707,,0.7303057034220531,
FashionMNIST_6,,,,,,,,,,,,,,,,,,,,,,,,,,0.8085269841269842,,,,0.8120259259259259,0.7936539682539683,0.7987613756613756,0.7977037037037037,0.8118079365079366,0.792210582010582,0.7927142857142858,,0.7635756613756614,0.8080719576719576,0.7877656084656084,,0.8074751322751323,0.8084751322751323,0.8122619047619047,0.8108380952380951,,0.7858814814814815,
MVTec-AD_toothbrush,,,,,,,,,,,,,,,,,,,,,,,,,,0.7160714821444643,,,,0.9354880646419392,0.929857895736872,0.955408662259868,0.8720761622848685,0.9349280478414352,0.9396981909457284,0.9458683760512816,,0.4158024740742221,0.9796293888816664,0.9871996159884796,,0.999559986799604,0.9421282638479156,0.9711391341740252,0.999219976599298,,0.9771793153794612,
MVTec-AD_metal_nut,,,,,,,,,,,,,,,,,,,,,,,,,,0.6211170471102477,,,,0.8276639145216124,0.8352015541525012,0.7872268091306459,0.8220398251578436,0.8348615832928606,0.8931325886352598,0.8762991743564839,,0.4869159786304031,0.8839533754249635,0.8816901408450704,,0.8822923749392908,0.8619232637202525,0.897425934919864,0.9340942204953862,,0.8718115590092277,
MNIST-C_canny_edges,,,,,,,,,,,,,,,,,,,,,,,,,,0.9208208421052632,,,,0.8986269473684211,0.9221981052631578,0.9446227368421052,0.9167726315789474,0.9153023157894736,0.905044210526316,0.8982136842105263,,0.7949360000000001,0.9258044210526316,0.9109957894736842,,0.897929052631579,0.8925399999999999,0.883049052631579,0.8851423157894737,,0.9067166315789474,
MNIST-C_brightness,,,,,,,,,,,,,,,,,,,,,,,,,,0.877050947368421,,,,0.908956,0.9031772631578948,0.9079728421052632,0.8669033684210526,0.9076303157894738,0.8624602105263157,0.8691077894736842,,0.7911482105263158,0.9030126315789472,0.8617591578947369,,0.9023703157894736,0.9036789473684208,0.8924602105263157,0.8676964210526317,,0.891373894736842,
MVTec-AD_cable,,,,,,,,,,,,,,,,,,,,,,,,,,0.5857529880478088,,,,0.8419442231075697,0.7947622841965472,0.8590597609561753,0.8135564409030545,0.8545126162018593,0.8834209827357238,0.8579229747675963,,0.5830225763612218,0.825593625498008,0.8706401062416999,,0.889402390438247,0.8982735723771581,0.8890624169986718,0.910448871181939,,0.8878937583001327,
MNIST-C_dotted_line,,,,,,,,,,,,,,,,,,,,,,,,,,0.9083406315789476,,,,0.9208797894736842,0.912454947368421,0.9201974736842106,0.9137991578947368,0.9085073684210528,0.8771962105263156,0.8958715789473682,,0.7152968421052631,0.917810947368421,0.8827625263157896,,0.879738105263158,0.8829191578947369,0.9045197894736842,0.8727002105263159,,0.8885734736842105,
FashionMNIST_9,,,,,,,,,,,,,,,,,,,,,,,,,,0.9666238095238094,,,,0.9663079365079364,0.969378306878307,0.9649984126984128,0.967147619047619,0.9576904761904762,0.9634608465608464,0.9617301587301588,,0.7908613756613757,0.9659862433862434,0.9626402116402116,,0.9543962962962962,0.9509201058201058,0.9489671957671956,0.9516687830687832,,0.9670433862433864,
